TATORT;BEF;lon;lat
a7374;49196;15,774151;61,099355
a7375;6677;15,774151;61,099355
a7376;41586;15,774151;61,099355
a7377;34696;15,774151;61,099355
a7378;30692;15,774151;61,099355
a7379;13680;15,774151;61,099355
a7380;5524;15,774151;61,099355
a7381;21954;15,774151;61,099355
a7382;53097;15,774151;61,099355
a7383;26921;15,774151;61,099355
a7384;47994;15,774151;61,099355
a7385;37227;15,774151;61,099355
a7386;19811;15,774151;61,099355
a7387;11738;15,774151;61,099355
a7388;12218;15,774151;61,099355
a7389;10930;15,774151;61,099355
a7390;42618;15,774151;61,099355
a7391;45192;15,774151;61,099355
a7392;29400;15,774151;61,099355
a7393;34505;15,774151;61,099355
a7394;51808;15,774151;61,099355
a7395;46355;15,774151;61,099355
a7396;48817;15,774151;61,099355
a7397;31684;15,774151;61,099355
a7398;39446;15,774151;61,099355
a7399;10065;15,774151;61,099355
a7400;49933;15,774151;61,099355
a7401;24875;15,774151;61,099355
a7402;18717;15,774151;61,099355
a7403;51369;15,774151;61,099355
a7404;49387;15,774151;61,099355
a7405;6631;15,774151;61,099355
a7406;14387;15,774151;61,099355
a7407;11299;15,774151;61,099355
a7408;48593;15,774151;61,099355
a7409;51651;15,774151;61,099355
a7410;45541;15,774151;61,099355
a7411;44584;15,774151;61,099355
a7412;39557;15,774151;61,099355
a7413;31728;15,774151;61,099355
a7414;21980;15,774151;61,099355
a7415;6428;15,774151;61,099355
a7416;47577;15,774151;61,099355
a7417;24639;15,774151;61,099355
a7418;49927;15,774151;61,099355
a7419;28617;15,774151;61,099355
a7420;39471;15,774151;61,099355
a7421;38101;15,774151;61,099355
a7422;30998;15,774151;61,099355
a7423;24814;15,774151;61,099355
a7424;15138;15,774151;61,099355
a7425;51599;15,774151;61,099355
a7426;40822;15,774151;61,099355
a7427;41187;15,774151;61,099355
a7428;28409;15,774151;61,099355
a7429;12143;15,774151;61,099355
a7430;40121;15,774151;61,099355
a7431;21249;15,774151;61,099355
a7432;50378;15,774151;61,099355
a7433;54843;15,774151;61,099355
a7434;51592;15,774151;61,099355
a7435;33161;15,774151;61,099355
a7436;44719;15,774151;61,099355
a7437;5533;15,774151;61,099355
a7438;30515;15,774151;61,099355
a7439;13656;15,774151;61,099355
a7440;19845;15,774151;61,099355
a7441;10664;15,774151;61,099355
a7442;15635;15,774151;61,099355
a7443;15186;15,774151;61,099355
a7444;7181;15,774151;61,099355
a7445;29125;15,774151;61,099355
a7446;19599;15,774151;61,099355
a7447;51978;15,774151;61,099355
a7448;38330;15,774151;61,099355
a7449;11789;15,774151;61,099355
a7450;54977;15,774151;61,099355
a7451;26222;15,774151;61,099355
a7452;6446;15,774151;61,099355
a7453;37137;15,774151;61,099355
a7454;42728;15,774151;61,099355
a7455;27815;15,774151;61,099355
a7456;48732;15,774151;61,099355
a7457;15553;15,774151;61,099355
a7458;14873;15,774151;61,099355
a7459;39798;15,774151;61,099355
a7460;27681;15,774151;61,099355
a7461;20611;15,774151;61,099355
a7462;52083;15,774151;61,099355
a7463;46876;15,774151;61,099355
a7464;18385;15,774151;61,099355
a7465;52991;15,774151;61,099355
a7466;39915;15,774151;61,099355
a7467;36311;15,774151;61,099355
a7468;28049;15,774151;61,099355
a7469;41558;15,774151;61,099355
a7470;34500;15,774151;61,099355
a7471;48829;15,774151;61,099355
a7472;31724;15,774151;61,099355
a7473;36537;15,774151;61,099355
a7474;49648;15,774151;61,099355
a7475;32192;15,774151;61,099355
a7476;5155;15,774151;61,099355
a7477;51765;15,774151;61,099355
a7478;12506;15,774151;61,099355
a7479;21610;15,774151;61,099355
a7480;21679;15,774151;61,099355
a7481;16535;15,774151;61,099355
a7482;34217;15,774151;61,099355
a7483;19247;15,774151;61,099355
a7484;5104;15,774151;61,099355
a7485;52680;15,774151;61,099355
a7486;5320;15,774151;61,099355
a7487;19761;15,774151;61,099355
a7488;44667;15,774151;61,099355
a7489;49249;15,774151;61,099355
a7490;53039;15,774151;61,099355
a7491;30012;15,774151;61,099355
a7492;31283;15,774151;61,099355
a7493;15346;15,774151;61,099355
a7494;39078;15,774151;61,099355
a7495;8872;15,774151;61,099355
a7496;16585;15,774151;61,099355
a7497;51571;15,774151;61,099355
a7498;32016;15,774151;61,099355
a7499;7422;15,774151;61,099355
a7500;27524;15,774151;61,099355
a7501;41808;15,774151;61,099355
a7502;8035;15,774151;61,099355
a7503;20694;15,774151;61,099355
a7504;39665;15,774151;61,099355
a7505;30122;15,774151;61,099355
a7506;17292;15,774151;61,099355
a7507;19639;15,774151;61,099355
a7508;21754;15,774151;61,099355
a7509;11956;15,774151;61,099355
a7510;51005;15,774151;61,099355
a7511;15993;15,774151;61,099355
a7512;12587;15,774151;61,099355
a7513;34943;15,774151;61,099355
a7514;6063;15,774151;61,099355
a7515;23328;15,774151;61,099355
a7516;28793;15,774151;61,099355
a7517;22235;15,774151;61,099355
a7518;19796;15,774151;61,099355
a7519;14723;15,774151;61,099355
a7520;28734;15,774151;61,099355
a7521;50462;15,774151;61,099355
a7522;37455;15,774151;61,099355
a7523;41231;15,774151;61,099355
a7524;23407;15,774151;61,099355
a7525;35176;15,774151;61,099355
a7526;28897;15,774151;61,099355
a7527;15570;15,774151;61,099355
a7528;29963;15,774151;61,099355
a7529;48950;15,774151;61,099355
a7530;38964;15,774151;61,099355
a7531;32342;15,774151;61,099355
a7532;7269;15,774151;61,099355
a7533;21192;15,774151;61,099355
a7534;38181;15,774151;61,099355
a7535;39465;15,774151;61,099355
a7536;45782;15,774151;61,099355
a7537;44144;15,774151;61,099355
a7538;36474;15,774151;61,099355
a7539;45507;15,774151;61,099355
a7540;5947;15,774151;61,099355
a7541;36580;15,774151;61,099355
a7542;32870;15,774151;61,099355
a7543;44103;15,774151;61,099355
a7544;10308;15,774151;61,099355
a7545;45239;15,774151;61,099355
a7546;48368;15,774151;61,099355
a7547;9771;15,774151;61,099355
a7548;44559;15,774151;61,099355
a7549;44181;15,774151;61,099355
a7550;27530;15,774151;61,099355
a7551;19071;15,774151;61,099355
a7552;11903;15,774151;61,099355
a7553;23949;15,774151;61,099355
a7554;46718;15,774151;61,099355
a7555;27293;15,774151;61,099355
a7556;13226;15,774151;61,099355
a7557;45637;15,774151;61,099355
a7558;33350;15,774151;61,099355
a7559;33632;15,774151;61,099355
a7560;42855;15,774151;61,099355
a7561;19827;15,774151;61,099355
a7562;31093;15,774151;61,099355
a7563;47149;15,774151;61,099355
a7564;45958;15,774151;61,099355
a7565;6692;15,774151;61,099355
a7566;40463;15,774151;61,099355
a7567;21746;15,774151;61,099355
a7568;28997;15,774151;61,099355
a7569;21533;15,774151;61,099355
a7570;22959;15,774151;61,099355
a7571;10832;15,774151;61,099355
a7572;49097;15,774151;61,099355
a7573;19490;15,774151;61,099355
a7574;29565;15,774151;61,099355
a7575;51394;15,774151;61,099355
a7576;31638;15,774151;61,099355
a7577;24265;15,774151;61,099355
a7578;51207;15,774151;61,099355
a7579;22797;15,774151;61,099355
a7580;27965;15,774151;61,099355
a7581;8298;15,774151;61,099355
a7582;39598;15,774151;61,099355
a7583;37779;15,774151;61,099355
a7584;26704;15,774151;61,099355
a7585;26024;15,774151;61,099355
a7586;11797;15,774151;61,099355
a7587;11837;15,774151;61,099355
a7588;22836;15,774151;61,099355
a7589;47621;15,774151;61,099355
a7590;30737;15,774151;61,099355
a7591;22473;15,774151;61,099355
a7592;28454;15,774151;61,099355
a7593;37927;15,774151;61,099355
a7594;47041;15,774151;61,099355
a7595;11638;15,774151;61,099355
a7596;27870;15,774151;61,099355
a7597;24135;15,774151;61,099355
a7598;44466;15,774151;61,099355
a7599;53079;15,774151;61,099355
a7600;37665;15,774151;61,099355
a7601;46257;15,774151;61,099355
a7602;52523;15,774151;61,099355
a7603;51318;15,774151;61,099355
a7604;29142;15,774151;61,099355
a7605;36399;15,774151;61,099355
a7606;24967;15,774151;61,099355
a7607;10474;15,774151;61,099355
a7608;6665;15,774151;61,099355
a7609;26436;15,774151;61,099355
a7610;32162;15,774151;61,099355
a7611;9273;15,774151;61,099355
a7612;10402;15,774151;61,099355
a7613;38774;15,774151;61,099355
a7614;28618;15,774151;61,099355
a7615;43220;15,774151;61,099355
a7616;26099;15,774151;61,099355
a7617;21638;15,774151;61,099355
a7618;34439;15,774151;61,099355
a7619;46157;15,774151;61,099355
a7620;37693;15,774151;61,099355
a7621;48513;15,774151;61,099355
a7622;10817;15,774151;61,099355
a7623;31188;15,774151;61,099355
a7624;50807;15,774151;61,099355
a7625;11216;15,774151;61,099355
a7626;15279;15,774151;61,099355
a7627;45309;15,774151;61,099355
a7628;46460;15,774151;61,099355
a7629;47456;15,774151;61,099355
a7630;41930;15,774151;61,099355
a7631;12992;15,774151;61,099355
a7632;44702;15,774151;61,099355
a7633;6647;15,774151;61,099355
a7634;35612;15,774151;61,099355
a7635;51445;15,774151;61,099355
a7636;17290;15,774151;61,099355
a7637;22278;15,774151;61,099355
a7638;16585;15,774151;61,099355
a7639;24279;15,774151;61,099355
a7640;37025;15,774151;61,099355
a7641;25191;15,774151;61,099355
a7642;14103;15,774151;61,099355
a7643;10951;15,774151;61,099355
a7644;38904;15,774151;61,099355
a7645;49732;15,774151;61,099355
a7646;33100;15,774151;61,099355
a7647;6464;15,774151;61,099355
a7648;44864;15,774151;61,099355
a7649;53963;15,774151;61,099355
a7650;18080;15,774151;61,099355
a7651;29573;15,774151;61,099355
a7652;19553;15,774151;61,099355
a7653;45839;15,774151;61,099355
a7654;32278;15,774151;61,099355
a7655;7971;15,774151;61,099355
a7656;29324;15,774151;61,099355
a7657;29599;15,774151;61,099355
a7658;38147;15,774151;61,099355
a7659;25848;15,774151;61,099355
a7660;20422;15,774151;61,099355
a7661;10467;15,774151;61,099355
a7662;47345;15,774151;61,099355
a7663;12550;15,774151;61,099355
a7664;15212;15,774151;61,099355
a7665;21232;15,774151;61,099355
a7666;54503;15,774151;61,099355
a7667;21084;15,774151;61,099355
a7668;47205;15,774151;61,099355
a7669;11243;15,774151;61,099355
a7670;29280;15,774151;61,099355
a7671;41745;15,774151;61,099355
a7672;16649;15,774151;61,099355
a7673;16953;15,774151;61,099355
a7674;15473;15,774151;61,099355
a7675;19202;15,774151;61,099355
a7676;48464;15,774151;61,099355
a7677;13242;15,774151;61,099355
a7678;24290;15,774151;61,099355
a7679;41082;15,774151;61,099355
a7680;23464;15,774151;61,099355
a7681;26465;15,774151;61,099355
a7682;11254;15,774151;61,099355
a7683;42283;15,774151;61,099355
a7684;31912;15,774151;61,099355
a7685;23405;15,774151;61,099355
a7686;42710;15,774151;61,099355
a7687;22042;15,774151;61,099355
a7688;15773;15,774151;61,099355
a7689;25127;15,774151;61,099355
a7690;38386;15,774151;61,099355
a7691;50122;15,774151;61,099355
a7692;22251;15,774151;61,099355
a7693;31125;15,774151;61,099355
a7694;21051;15,774151;61,099355
a7695;44399;15,774151;61,099355
a7696;36613;15,774151;61,099355
a7697;27066;15,774151;61,099355
a7698;12962;15,774151;61,099355
a7699;34605;15,774151;61,099355
a7700;46701;15,774151;61,099355
a7701;38950;15,774151;61,099355
a7702;41487;15,774151;61,099355
a7703;35981;15,774151;61,099355
a7704;15019;15,774151;61,099355
a7705;37579;15,774151;61,099355
a7706;53070;15,774151;61,099355
a7707;42254;15,774151;61,099355
a7708;46847;15,774151;61,099355
a7709;39839;15,774151;61,099355
a7710;35518;15,774151;61,099355
a7711;9437;15,774151;61,099355
a7712;44427;15,774151;61,099355
a7713;47494;15,774151;61,099355
a7714;13496;15,774151;61,099355
a7715;40734;15,774151;61,099355
a7716;27945;15,774151;61,099355
a7717;9940;15,774151;61,099355
a7718;11075;15,774151;61,099355
a7719;48072;15,774151;61,099355
a7720;33787;15,774151;61,099355
a7721;44703;15,774151;61,099355
a7722;18172;15,774151;61,099355
a7723;7655;15,774151;61,099355
a7724;19309;15,774151;61,099355
a7725;48300;15,774151;61,099355
a7726;54828;15,774151;61,099355
a7727;45323;15,774151;61,099355
a7728;11265;15,774151;61,099355
a7729;30559;15,774151;61,099355
a7730;48398;15,774151;61,099355
a7731;32491;15,774151;61,099355
a7732;31924;15,774151;61,099355
a7733;7487;15,774151;61,099355
a7734;23938;15,774151;61,099355
a7735;44948;15,774151;61,099355
a7736;22918;15,774151;61,099355
a7737;41319;15,774151;61,099355
a7738;7330;15,774151;61,099355
a7739;34929;15,774151;61,099355
a7740;11904;15,774151;61,099355
a7741;21545;15,774151;61,099355
a7742;54038;15,774151;61,099355
a7743;41490;15,774151;61,099355
a7744;31225;15,774151;61,099355
a7745;37353;15,774151;61,099355
a7746;43755;15,774151;61,099355
a7747;15473;15,774151;61,099355
a7748;50946;15,774151;61,099355
a7749;50240;15,774151;61,099355
a7750;22677;15,774151;61,099355
a7751;13102;15,774151;61,099355
a7752;30863;15,774151;61,099355
a7753;35289;15,774151;61,099355
a7754;30647;15,774151;61,099355
a7755;16623;15,774151;61,099355
a7756;27392;15,774151;61,099355
a7757;21041;15,774151;61,099355
a7758;19993;15,774151;61,099355
a7759;21285;15,774151;61,099355
a7760;11597;15,774151;61,099355
a7761;20807;15,774151;61,099355
a7762;6525;15,774151;61,099355
a7763;35448;15,774151;61,099355
a7764;14049;15,774151;61,099355
a7765;12768;15,774151;61,099355
a7766;40876;15,774151;61,099355
a7767;24627;15,774151;61,099355
a7768;10683;15,774151;61,099355
a7769;42271;15,774151;61,099355
a7770;50111;15,774151;61,099355
a7771;40876;15,774151;61,099355
a7772;51388;15,774151;61,099355
a7773;37378;15,774151;61,099355
a7774;25381;15,774151;61,099355
a7775;16095;15,774151;61,099355
a7776;9650;15,774151;61,099355
a7777;47888;15,774151;61,099355
a7778;21300;15,774151;61,099355
a7779;11516;15,774151;61,099355
a7780;47266;15,774151;61,099355
a7781;38810;15,774151;61,099355
a7782;36632;15,774151;61,099355
a7783;5971;15,774151;61,099355
a7784;42864;15,774151;61,099355
a7785;41605;15,774151;61,099355
a7786;13955;15,774151;61,099355
a7787;22335;15,774151;61,099355
a7788;26789;15,774151;61,099355
a7789;40344;15,774151;61,099355
a7790;27999;15,774151;61,099355
a7791;34978;15,774151;61,099355
a7792;47732;15,774151;61,099355
a7793;45422;15,774151;61,099355
a7794;28520;15,774151;61,099355
a7795;21017;15,774151;61,099355
a7796;18465;15,774151;61,099355
a7797;34424;15,774151;61,099355
a7798;13785;15,774151;61,099355
a7799;14694;15,774151;61,099355
a7800;48955;15,774151;61,099355
a7801;18331;15,774151;61,099355
a7802;34975;15,774151;61,099355
a7803;47313;15,774151;61,099355
a7804;25268;15,774151;61,099355
a7805;21380;15,774151;61,099355
a7806;20196;15,774151;61,099355
a7807;54799;15,774151;61,099355
a7808;31691;15,774151;61,099355
a7809;44560;15,774151;61,099355
a7810;9130;15,774151;61,099355
a7811;11207;15,774151;61,099355
a7812;41754;15,774151;61,099355
a7813;16005;15,774151;61,099355
a7814;5842;15,774151;61,099355
a7815;49239;15,774151;61,099355
a7816;21024;15,774151;61,099355
a7817;16340;15,774151;61,099355
a7818;37775;15,774151;61,099355
a7819;8222;15,774151;61,099355
a7820;40851;15,774151;61,099355
a7821;53422;15,774151;61,099355
a7822;53528;15,774151;61,099355
a7823;5877;15,774151;61,099355
a7824;47618;15,774151;61,099355
a7825;48863;15,774151;61,099355
a7826;50681;15,774151;61,099355
a7827;12684;15,774151;61,099355
a7828;16466;15,774151;61,099355
a7829;38196;15,774151;61,099355
a7830;47600;15,774151;61,099355
a7831;16699;15,774151;61,099355
a7832;41935;15,774151;61,099355
a7833;27655;15,774151;61,099355
a7834;49974;15,774151;61,099355
a7835;52255;15,774151;61,099355
a7836;30544;15,774151;61,099355
a7837;43126;15,774151;61,099355
a7838;13596;15,774151;61,099355
a7839;28140;15,774151;61,099355
a7840;11909;15,774151;61,099355
a7841;51032;15,774151;61,099355
a7842;19879;15,774151;61,099355
a7843;29578;15,774151;61,099355
a7844;25698;15,774151;61,099355
a7845;26675;15,774151;61,099355
a7846;9461;15,774151;61,099355
a7847;33610;15,774151;61,099355
a7848;21446;15,774151;61,099355
a7849;42854;15,774151;61,099355
a7850;12350;15,774151;61,099355
a7851;19324;15,774151;61,099355
a7852;27053;15,774151;61,099355
a7853;50470;15,774151;61,099355
a7854;20088;15,774151;61,099355
a7855;22785;15,774151;61,099355
a7856;49649;15,774151;61,099355
a7857;23264;15,774151;61,099355
a7858;16581;15,774151;61,099355
a7859;31493;15,774151;61,099355
a7860;19440;15,774151;61,099355
a7861;40828;15,774151;61,099355
a7862;19439;15,774151;61,099355
a7863;34733;15,774151;61,099355
a7864;23130;15,774151;61,099355
a7865;37611;15,774151;61,099355
a7866;32929;15,774151;61,099355
a7867;44260;15,774151;61,099355
a7868;48558;15,774151;61,099355
a7869;50747;15,774151;61,099355
a7870;27007;15,774151;61,099355
a7871;24447;15,774151;61,099355
a7872;26315;15,774151;61,099355
a7873;6244;15,774151;61,099355
a7874;34229;15,774151;61,099355
a7875;22212;15,774151;61,099355
a7876;7259;15,774151;61,099355
a7877;41306;15,774151;61,099355
a7878;47870;15,774151;61,099355
a7879;14857;15,774151;61,099355
a7880;7107;15,774151;61,099355
a7881;20385;15,774151;61,099355
a7882;10026;15,774151;61,099355
a7883;48272;15,774151;61,099355
a7884;30563;15,774151;61,099355
a7885;13933;15,774151;61,099355
a7886;48105;15,774151;61,099355
a7887;18880;15,774151;61,099355
a7888;7798;15,774151;61,099355
a7889;21767;15,774151;61,099355
a7890;51735;15,774151;61,099355
a7891;10156;15,774151;61,099355
a7892;35559;15,774151;61,099355
a7893;37460;15,774151;61,099355
a7894;29813;15,774151;61,099355
a7895;28604;15,774151;61,099355
a7896;13610;15,774151;61,099355
a7897;16232;15,774151;61,099355
a7898;49219;15,774151;61,099355
a7899;44658;15,774151;61,099355
a7900;54814;15,774151;61,099355
a7901;26444;15,774151;61,099355
a7902;32507;15,774151;61,099355
a7903;31138;15,774151;61,099355
a7904;23749;15,774151;61,099355
a7905;33995;15,774151;61,099355
a7906;31812;15,774151;61,099355
a7907;5604;15,774151;61,099355
a7908;24415;15,774151;61,099355
a7909;39664;15,774151;61,099355
a7910;50145;15,774151;61,099355
a7911;23243;15,774151;61,099355
a7912;12358;15,774151;61,099355
a7913;11753;15,774151;61,099355
a7914;49282;15,774151;61,099355
a7915;33779;15,774151;61,099355
a7916;50297;15,774151;61,099355
a7917;30272;15,774151;61,099355
a7918;15527;15,774151;61,099355
a7919;9270;15,774151;61,099355
a7920;9241;15,774151;61,099355
a7921;34348;15,774151;61,099355
a7922;50749;15,774151;61,099355
a7923;19666;15,774151;61,099355
a7924;38969;15,774151;61,099355
a7925;41518;15,774151;61,099355
a7926;16354;15,774151;61,099355
a7927;29513;15,774151;61,099355
a7928;42758;15,774151;61,099355
a7929;36174;15,774151;61,099355
a7930;32057;15,774151;61,099355
a7931;12290;15,774151;61,099355
a7932;41288;15,774151;61,099355
a7933;54507;15,774151;61,099355
a7934;19682;15,774151;61,099355
a7935;28520;15,774151;61,099355
a7936;49755;15,774151;61,099355
a7937;25023;15,774151;61,099355
a7938;34625;15,774151;61,099355
a7939;40021;15,774151;61,099355
a7940;20402;15,774151;61,099355
a7941;6935;15,774151;61,099355
a7942;44028;15,774151;61,099355
a7943;35450;15,774151;61,099355
a7944;19926;15,774151;61,099355
a7945;53563;15,774151;61,099355
a7946;41265;15,774151;61,099355
a7947;21625;15,774151;61,099355
a7948;17494;15,774151;61,099355
a7949;14237;15,774151;61,099355
a7950;30908;15,774151;61,099355
a7951;41035;15,774151;61,099355
a7952;54483;15,774151;61,099355
a7953;26152;15,774151;61,099355
a7954;26983;15,774151;61,099355
a7955;8406;15,774151;61,099355
a7956;51476;15,774151;61,099355
a7957;37110;15,774151;61,099355
a7958;30035;15,774151;61,099355
a7959;18227;15,774151;61,099355
a7960;31522;15,774151;61,099355
a7961;41171;15,774151;61,099355
a7962;35278;15,774151;61,099355
a7963;10745;15,774151;61,099355
a7964;51245;15,774151;61,099355
a7965;51835;15,774151;61,099355
a7966;24960;15,774151;61,099355
a7967;46085;15,774151;61,099355
a7968;32957;15,774151;61,099355
a7969;31586;15,774151;61,099355
a7970;12933;15,774151;61,099355
a7971;24866;15,774151;61,099355
a7972;31646;15,774151;61,099355
a7973;42370;15,774151;61,099355
a7974;38401;15,774151;61,099355
a7975;8997;15,774151;61,099355
a7976;50417;15,774151;61,099355
a7977;28915;15,774151;61,099355
a7978;48820;15,774151;61,099355
a7979;38141;15,774151;61,099355
a7980;36774;15,774151;61,099355
a7981;45629;15,774151;61,099355
a7982;19015;15,774151;61,099355
a7983;5781;15,774151;61,099355
a7984;49988;15,774151;61,099355
a7985;38319;15,774151;61,099355
a7986;24711;15,774151;61,099355
a7987;53762;15,774151;61,099355
a7988;36740;15,774151;61,099355
a7989;43915;15,774151;61,099355
a7990;23886;15,774151;61,099355
a7991;15750;15,774151;61,099355
a7992;38168;15,774151;61,099355
a7993;24988;15,774151;61,099355
a7994;48623;15,774151;61,099355
a7995;38095;15,774151;61,099355
a7996;26551;15,774151;61,099355
a7997;10949;15,774151;61,099355
a7998;23466;15,774151;61,099355
a7999;31312;15,774151;61,099355
a8000;33938;15,774151;61,099355
a8001;24539;15,774151;61,099355
a8002;53680;15,774151;61,099355
a8003;6537;15,774151;61,099355
a8004;38212;15,774151;61,099355
a8005;30428;15,774151;61,099355
a8006;18250;15,774151;61,099355
a8007;29168;15,774151;61,099355
a8008;14320;15,774151;61,099355
a8009;52605;15,774151;61,099355
a8010;8025;15,774151;61,099355
a8011;26199;15,774151;61,099355
a8012;39703;15,774151;61,099355
a8013;18569;15,774151;61,099355
a8014;18917;15,774151;61,099355
a8015;14683;15,774151;61,099355
a8016;13302;15,774151;61,099355
a8017;51316;15,774151;61,099355
a8018;43774;15,774151;61,099355
a8019;26235;15,774151;61,099355
a8020;6962;15,774151;61,099355
a8021;44581;15,774151;61,099355
a8022;54219;15,774151;61,099355
a8023;36500;15,774151;61,099355
a8024;16529;15,774151;61,099355
a8025;22878;15,774151;61,099355
a8026;25517;15,774151;61,099355
a8027;19132;15,774151;61,099355
a8028;17490;15,774151;61,099355
a8029;5513;15,774151;61,099355
a8030;33364;15,774151;61,099355
a8031;30964;15,774151;61,099355
a8032;6617;15,774151;61,099355
a8033;12919;15,774151;61,099355
a8034;41394;15,774151;61,099355
a8035;48788;15,774151;61,099355
a8036;26734;15,774151;61,099355
a8037;24416;15,774151;61,099355
a8038;52143;15,774151;61,099355
a8039;18434;15,774151;61,099355
a8040;26502;15,774151;61,099355
a8041;18830;15,774151;61,099355
a8042;12227;15,774151;61,099355
a8043;43695;15,774151;61,099355
a8044;50862;15,774151;61,099355
a8045;53267;15,774151;61,099355
a8046;44582;15,774151;61,099355
a8047;36042;15,774151;61,099355
a8048;40685;15,774151;61,099355
a8049;10768;15,774151;61,099355
a8050;26741;15,774151;61,099355
a8051;16049;15,774151;61,099355
a8052;42074;15,774151;61,099355
a8053;24611;15,774151;61,099355
a8054;44349;15,774151;61,099355
a8055;53983;15,774151;61,099355
a8056;36760;15,774151;61,099355
a8057;15536;15,774151;61,099355
a8058;23359;15,774151;61,099355
a8059;10104;15,774151;61,099355
a8060;5078;15,774151;61,099355
a8061;8350;15,774151;61,099355
a8062;32700;15,774151;61,099355
a8063;34888;15,774151;61,099355
a8064;22123;15,774151;61,099355
a8065;26020;15,774151;61,099355
a8066;51600;15,774151;61,099355
a8067;15593;15,774151;61,099355
a8068;15864;15,774151;61,099355
a8069;42632;15,774151;61,099355
a8070;12196;15,774151;61,099355
a8071;8377;15,774151;61,099355
a8072;33219;15,774151;61,099355
a8073;11397;15,774151;61,099355
a8074;8571;15,774151;61,099355
a8075;24538;15,774151;61,099355
a8076;16405;15,774151;61,099355
a8077;20288;15,774151;61,099355
a8078;7974;15,774151;61,099355
a8079;45327;15,774151;61,099355
a8080;37231;15,774151;61,099355
a8081;15786;15,774151;61,099355
a8082;8568;15,774151;61,099355
a8083;22266;15,774151;61,099355
a8084;21428;15,774151;61,099355
a8085;24760;15,774151;61,099355
a8086;10812;15,774151;61,099355
a8087;28963;15,774151;61,099355
a8088;18591;15,774151;61,099355
a8089;45554;15,774151;61,099355
a8090;6300;15,774151;61,099355
a8091;15951;15,774151;61,099355
a8092;35876;15,774151;61,099355
a8093;21959;15,774151;61,099355
a8094;38753;15,774151;61,099355
a8095;32314;15,774151;61,099355
a8096;5177;15,774151;61,099355
a8097;7977;15,774151;61,099355
a8098;6726;15,774151;61,099355
a8099;16504;15,774151;61,099355
a8100;44203;15,774151;61,099355
a8101;27011;15,774151;61,099355
a8102;6544;15,774151;61,099355
a8103;24114;15,774151;61,099355
a8104;51609;15,774151;61,099355
a8105;26425;15,774151;61,099355
a8106;7034;15,774151;61,099355
a8107;52135;15,774151;61,099355
a8108;45128;15,774151;61,099355
a8109;27323;15,774151;61,099355
a8110;54647;15,774151;61,099355
a8111;37725;15,774151;61,099355
a8112;9504;15,774151;61,099355
a8113;19796;15,774151;61,099355
a8114;28756;15,774151;61,099355
a8115;54397;15,774151;61,099355
a8116;17985;15,774151;61,099355
a8117;5927;15,774151;61,099355
a8118;52086;15,774151;61,099355
a8119;50141;15,774151;61,099355
a8120;27072;15,774151;61,099355
a8121;46379;15,774151;61,099355
a8122;10527;15,774151;61,099355
a8123;20044;15,774151;61,099355
a8124;19304;15,774151;61,099355
a8125;21536;15,774151;61,099355
a8126;49879;15,774151;61,099355
a8127;30650;15,774151;61,099355
a8128;32962;15,774151;61,099355
a8129;24843;15,774151;61,099355
a8130;44508;15,774151;61,099355
a8131;14517;15,774151;61,099355
a8132;20745;15,774151;61,099355
a8133;14263;15,774151;61,099355
a8134;24315;15,774151;61,099355
a8135;31221;15,774151;61,099355
a8136;21703;15,774151;61,099355
a8137;7548;15,774151;61,099355
a8138;51961;15,774151;61,099355
a8139;45377;15,774151;61,099355
a8140;12031;15,774151;61,099355
a8141;18449;15,774151;61,099355
a8142;11843;15,774151;61,099355
a8143;53193;15,774151;61,099355
a8144;20655;15,774151;61,099355
a8145;43874;15,774151;61,099355
a8146;6006;15,774151;61,099355
a8147;46509;15,774151;61,099355
a8148;5008;15,774151;61,099355
a8149;26545;15,774151;61,099355
a8150;49815;15,774151;61,099355
a8151;37325;15,774151;61,099355
a8152;30836;15,774151;61,099355
a8153;33763;15,774151;61,099355
a8154;22049;15,774151;61,099355
a8155;26417;15,774151;61,099355
a8156;37460;15,774151;61,099355
a8157;10487;15,774151;61,099355
a8158;49853;15,774151;61,099355
a8159;36787;15,774151;61,099355
a8160;46508;15,774151;61,099355
a8161;34172;15,774151;61,099355
a8162;48903;15,774151;61,099355
a8163;46428;15,774151;61,099355
a8164;37816;15,774151;61,099355
a8165;19519;15,774151;61,099355
a8166;43098;15,774151;61,099355
a8167;45158;15,774151;61,099355
a8168;20919;15,774151;61,099355
a8169;43626;15,774151;61,099355
a8170;6094;15,774151;61,099355
a8171;7127;15,774151;61,099355
a8172;24385;15,774151;61,099355
a8173;35907;15,774151;61,099355
a8174;49085;15,774151;61,099355
a8175;14005;15,774151;61,099355
a8176;8058;15,774151;61,099355
a8177;52571;15,774151;61,099355
a8178;25381;15,774151;61,099355
a8179;33843;15,774151;61,099355
a8180;25246;15,774151;61,099355
a8181;32478;15,774151;61,099355
a8182;32524;15,774151;61,099355
a8183;7105;15,774151;61,099355
a8184;22839;15,774151;61,099355
a8185;9721;15,774151;61,099355
a8186;16978;15,774151;61,099355
a8187;14506;15,774151;61,099355
a8188;17428;15,774151;61,099355
a8189;38448;15,774151;61,099355
a8190;24720;15,774151;61,099355
a8191;50893;15,774151;61,099355
a8192;24563;15,774151;61,099355
a8193;17096;15,774151;61,099355
a8194;43495;15,774151;61,099355
a8195;5696;15,774151;61,099355
